name,version,n_clusters,affinity,linkage,n_MoJo,mojoFM
google-dagger,2.23.1,250,l1,single,524,34.005037783375315
google-dagger,2.23.1,250,l2,complete,623,21.53652392947103
google-dagger,2.23.1,250,l2,average,642,19.143576826196472
google-dagger,2.23.1,250,l2,single,465,41.43576826196473
google-dagger,2.23.1,250,manhattan,complete,647,18.51385390428212
google-dagger,2.23.1,250,manhattan,average,547,31.108312342569267
google-dagger,2.23.1,250,manhattan,single,524,34.005037783375315
google-dagger,2.23.1,250,cosine,complete,636,19.899244332493705
google-dagger,2.23.1,250,cosine,average,637,19.77329974811083
google-dagger,2.23.1,250,cosine,single,453,42.9471032745592
google-dagger,2.23.1,300,euclidean,complete,602,24.18136020151134
google-dagger,2.23.1,300,euclidean,average,598,24.685138539042818
google-dagger,2.23.1,300,euclidean,single,482,39.29471032745592
google-dagger,2.23.1,300,l1,complete,627,21.032745591939552
google-dagger,2.23.1,300,l1,average,561,29.345088161209066
google-dagger,2.23.1,300,l1,single,548,30.982367758186403
google-dagger,2.23.1,300,l2,complete,593,25.314861460957182
google-dagger,2.23.1,300,l2,average,598,24.685138539042818
google-dagger,2.23.1,300,l2,single,480,39.54659949622166
google-dagger,2.23.1,300,manhattan,complete,628,20.906801007556673
google-dagger,2.23.1,300,manhattan,average,554,30.22670025188917
google-dagger,2.23.1,300,manhattan,single,545,31.360201511335017
google-dagger,2.23.1,300,cosine,complete,594,25.188916876574307
google-dagger,2.23.1,300,cosine,average,599,24.559193954659953
google-dagger,2.23.1,300,cosine,single,459,42.19143576826197
google-dagger,2.23.2,50,euclidean,complete,353,55.541561712846345
google-dagger,2.23.2,50,euclidean,average,373,53.02267002518892
google-dagger,2.23.2,50,euclidean,single,244,69.26952141057934
google-dagger,2.23.2,50,l1,complete,341,57.0528967254408
google-dagger,2.23.2,50,l1,average,283,64.35768261964736
google-dagger,2.23.2,50,l1,single,279,64.86146095717883
google-dagger,2.23.2,50,l2,complete,351,55.793450881612095
google-dagger,2.23.2,50,l2,average,375,52.77078085642317
google-dagger,2.23.2,50,l2,single,247,68.89168765743072
google-dagger,2.23.2,50,manhattan,complete,347,56.297229219143574
google-dagger,2.23.2,50,manhattan,average,278,64.9874055415617
google-dagger,2.23.2,50,manhattan,single,277,65.11335012594459
google-dagger,2.23.2,50,cosine,complete,380,52.141057934508815
google-dagger,2.23.2,50,cosine,average,636,19.899244332493705
google-dagger,2.23.2,50,cosine,single,238,70.02518891687657
google-dagger,2.23.2,100,euclidean,complete,493,37.90931989924433
google-dagger,2.23.2,100,euclidean,average,536,32.49370277078085
google-dagger,2.23.2,100,euclidean,single,316,60.20151133501259
google-dagger,2.23.2,100,l1,complete,425,46.4735516372796
google-dagger,2.23.2,100,l1,average,381,52.015113350125944
google-dagger,2.23.2,100,l1,single,364,54.156171284634766
google-dagger,2.23.2,100,l2,complete,491,38.16120906801007
google-dagger,2.23.2,100,l2,average,534,32.7455919395466
google-dagger,2.23.2,100,l2,single,316,60.20151133501259
google-dagger,2.23.2,100,manhattan,complete,424,46.59949622166247
google-dagger,2.23.2,100,manhattan,average,383,51.7632241813602
google-dagger,2.23.2,100,manhattan,single,351,55.793450881612095
google-dagger,2.23.2,100,cosine,complete,511,35.64231738035264
google-dagger,2.23.2,100,cosine,average,640,19.395465994962212
google-dagger,2.23.2,100,cosine,single,318,59.949622166246854
google-dagger,2.23.2,150,euclidean,complete,570,28.21158690176322
google-dagger,2.23.2,150,euclidean,average,660,16.876574307304782
google-dagger,2.23.2,150,euclidean,single,352,55.66750629722922
google-dagger,2.23.2,150,l1,complete,506,36.27204030226701
google-dagger,2.23.2,150,l1,average,442,44.33249370277078
google-dagger,2.23.2,150,l1,single,421,46.97732997481109
google-dagger,2.23.2,150,l2,complete,559,29.596977329974816
google-dagger,2.23.2,150,l2,average,667,15.994962216624685
google-dagger,2.23.2,150,l2,single,351,55.793450881612095
google-dagger,2.23.2,150,manhattan,complete,504,36.523929471032744
google-dagger,2.23.2,150,manhattan,average,436,45.08816120906801
google-dagger,2.23.2,150,manhattan,single,422,46.85138539042821
google-dagger,2.23.2,150,cosine,complete,665,16.246851385390425
google-dagger,2.23.2,150,cosine,average,686,13.60201511335013
google-dagger,2.23.2,150,cosine,single,358,54.91183879093199
google-dagger,2.23.2,200,euclidean,complete,573,27.833753148614615
google-dagger,2.23.2,200,euclidean,average,680,14.35768261964736
google-dagger,2.23.2,200,euclidean,single,403,49.24433249370277
google-dagger,2.23.2,200,l1,complete,635,20.02518891687658
google-dagger,2.23.2,200,l1,average,479,39.67254408060453
google-dagger,2.23.2,200,l1,single,478,39.79848866498741
google-dagger,2.23.2,200,l2,complete,584,26.44836272040302
google-dagger,2.23.2,200,l2,average,682,14.10579345088161
google-dagger,2.23.2,200,l2,single,401,49.49622166246851
google-dagger,2.23.2,200,manhattan,complete,638,19.647355163727966
google-dagger,2.23.2,200,manhattan,average,486,38.79093198992444
google-dagger,2.23.2,200,manhattan,single,467,41.183879093198996
google-dagger,2.23.2,200,cosine,complete,667,15.994962216624685
google-dagger,2.23.2,200,cosine,average,668,15.86901763224181
google-dagger,2.23.2,200,cosine,single,403,49.24433249370277
google-dagger,2.23.2,250,euclidean,complete,627,21.032745591939552
google-dagger,2.23.2,250,euclidean,average,642,19.143576826196472
google-dagger,2.23.2,250,euclidean,single,469,40.93198992443325
google-dagger,2.23.2,250,l1,complete,643,19.017632241813597
google-dagger,2.23.2,250,l1,average,525,33.879093198992436
google-dagger,2.23.2,250,l1,single,514,35.26448362720404
google-dagger,2.23.2,250,l2,complete,623,21.53652392947103
google-dagger,2.23.2,250,l2,average,642,19.143576826196472
google-dagger,2.23.2,250,l2,single,479,39.67254408060453
google-dagger,2.23.2,250,manhattan,complete,632,20.403022670025184
google-dagger,2.23.2,250,manhattan,average,543,31.612090680100756
google-dagger,2.23.2,250,manhattan,single,505,36.39798488664987
google-dagger,2.23.2,250,cosine,complete,641,19.269521410579348
google-dagger,2.23.2,250,cosine,average,640,19.395465994962212
google-dagger,2.23.2,250,cosine,single,444,44.08060453400504
google-dagger,2.23.2,300,euclidean,complete,594,25.188916876574307
google-dagger,2.23.2,300,euclidean,average,597,24.811083123425693
google-dagger,2.23.2,300,euclidean,single,481,39.420654911838795
google-dagger,2.23.2,300,l1,complete,619,22.04030226700252
google-dagger,2.23.2,300,l1,average,552,30.478589420654913
google-dagger,2.23.2,300,l1,single,536,32.49370277078085
google-dagger,2.23.2,300,l2,complete,594,25.188916876574307
google-dagger,2.23.2,300,l2,average,602,24.18136020151134
google-dagger,2.23.2,300,l2,single,482,39.29471032745592
google-dagger,2.23.2,300,manhattan,complete,624,21.410579345088166
google-dagger,2.23.2,300,manhattan,average,552,30.478589420654913
google-dagger,2.23.2,300,manhattan,single,537,32.367758186397985
google-dagger,2.23.2,300,cosine,complete,591,25.56675062972292
google-dagger,2.23.2,300,cosine,average,608,23.425692695214106
google-dagger,2.23.2,300,cosine,single,465,41.43576826196473
google-dagger,2.24,50,euclidean,complete,327,58.816120906801004
google-dagger,2.24,50,euclidean,average,333,58.06045340050379
google-dagger,2.24,50,euclidean,single,206,74.05541561712846
google-dagger,2.24,50,l1,complete,325,59.06801007556675
google-dagger,2.24,50,l1,average,255,67.88413098236776
google-dagger,2.24,50,l1,single,254,68.01007556675063
google-dagger,2.24,50,l2,complete,334,57.934508816120896
google-dagger,2.24,50,l2,average,334,57.934508816120896
google-dagger,2.24,50,l2,single,205,74.18136020151134
google-dagger,2.24,50,manhattan,complete,324,59.19395465994962
google-dagger,2.24,50,manhattan,average,256,67.75818639798489
google-dagger,2.24,50,manhattan,single,250,68.51385390428212
google-dagger,2.24,50,cosine,complete,331,58.31234256926952
google-dagger,2.24,50,cosine,average,633,20.27707808564232
google-dagger,2.24,50,cosine,single,211,73.42569269521411
google-dagger,2.24,100,euclidean,complete,458,42.31738035264484
google-dagger,2.24,100,euclidean,average,515,35.13853904282116
google-dagger,2.24,100,euclidean,single,292,63.22418136020151
google-dagger,2.24,100,l1,complete,385,51.51133501259446
google-dagger,2.24,100,l1,average,349,56.04534005037783
google-dagger,2.24,100,l1,single,328,58.69017632241813
google-dagger,2.24,100,l2,complete,444,44.08060453400504
google-dagger,2.24,100,l2,average,510,35.768261964735515
google-dagger,2.24,100,l2,single,294,62.97229219143576
google-dagger,2.24,100,manhattan,complete,398,49.87405541561712
google-dagger,2.24,100,manhattan,average,354,55.41561712846348
google-dagger,2.24,100,manhattan,single,339,57.30478589420655
google-dagger,2.24,100,cosine,complete,532,32.99748110831234
google-dagger,2.24,100,cosine,average,640,19.395465994962212
google-dagger,2.24,100,cosine,single,295,62.8463476070529
google-dagger,2.24,150,euclidean,complete,521,34.38287153652393
google-dagger,2.24,150,euclidean,average,628,20.906801007556673
google-dagger,2.24,150,euclidean,single,352,55.66750629722922
google-dagger,2.24,150,l1,complete,500,37.02770780856424
google-dagger,2.24,150,l1,average,424,46.59949622166247
google-dagger,2.24,150,l1,single,406,48.86649874055416
google-dagger,2.24,150,l2,complete,517,34.88664987405542
google-dagger,2.24,150,l2,average,628,20.906801007556673
google-dagger,2.24,150,l2,single,353,55.541561712846345
google-dagger,2.24,150,manhattan,complete,502,36.77581863979849
google-dagger,2.24,150,manhattan,average,426,46.34760705289672
google-dagger,2.24,150,manhattan,single,404,49.11838790931989
google-dagger,2.24,150,cosine,complete,648,18.387909319899244
google-dagger,2.24,150,cosine,average,662,16.624685138539043
google-dagger,2.24,150,cosine,single,354,55.41561712846348
google-dagger,2.24,200,euclidean,complete,570,28.21158690176322
google-dagger,2.24,200,euclidean,average,659,17.002518891687657
google-dagger,2.24,200,euclidean,single,405,48.99244332493703
google-dagger,2.24,200,l1,complete,579,27.078085642317383
google-dagger,2.24,200,l1,average,494,37.78337531486146
google-dagger,2.24,200,l1,single,455,42.695214105793454
google-dagger,2.24,200,l2,complete,554,30.22670025188917
google-dagger,2.24,200,l2,average,655,17.506297229219147
google-dagger,2.24,200,l2,single,410,48.36272040302268
google-dagger,2.24,200,manhattan,complete,585,26.322418136020154
google-dagger,2.24,200,manhattan,average,493,37.90931989924433
google-dagger,2.24,200,manhattan,single,471,40.6801007556675
google-dagger,2.24,200,cosine,complete,659,17.002518891687657
google-dagger,2.24,200,cosine,average,658,17.128463476070532
google-dagger,2.24,200,cosine,single,403,49.24433249370277
google-dagger,2.24,250,euclidean,complete,578,27.204030226700247
google-dagger,2.24,250,euclidean,average,620,21.914357682619645
google-dagger,2.24,250,euclidean,single,483,39.16876574307305
google-dagger,2.24,250,l1,complete,578,27.204030226700247
google-dagger,2.24,250,l1,average,540,31.98992443324937
google-dagger,2.24,250,l1,single,527,33.6272040302267
google-dagger,2.24,250,l2,complete,589,25.81863979848866
google-dagger,2.24,250,l2,average,621,21.78841309823678
google-dagger,2.24,250,l2,single,494,37.78337531486146
google-dagger,2.24,250,manhattan,complete,576,27.455919395466
google-dagger,2.24,250,manhattan,average,529,33.37531486146096
google-dagger,2.24,250,manhattan,single,513,35.3904282115869
google-dagger,2.24,250,cosine,complete,629,20.780856423173798
google-dagger,2.24,250,cosine,average,622,21.662468513853906
google-dagger,2.24,250,cosine,single,448,43.57682619647355
google-dagger,2.24,300,euclidean,complete,577,27.329974811083126
google-dagger,2.24,300,euclidean,average,578,27.204030226700247
google-dagger,2.24,300,euclidean,single,499,37.1536523929471
google-dagger,2.24,300,l1,complete,593,25.314861460957182
google-dagger,2.24,300,l1,average,552,30.478589420654913
google-dagger,2.24,300,l1,single,527,33.6272040302267
google-dagger,2.24,300,l2,complete,578,27.204030226700247
google-dagger,2.24,300,l2,average,583,26.574307304785894
google-dagger,2.24,300,l2,single,497,37.40554156171285
google-dagger,2.24,300,manhattan,complete,580,26.952141057934508
google-dagger,2.24,300,manhattan,average,551,30.604534005037788
google-dagger,2.24,300,manhattan,single,529,33.37531486146096
google-dagger,2.24,300,cosine,complete,583,26.574307304785894
google-dagger,2.24,300,cosine,average,594,25.188916876574307
google-dagger,2.24,300,cosine,single,471,40.6801007556675
google-error-prone,2.0.20,50,euclidean,complete,297,78.98089171974523
google-error-prone,2.0.20,50,euclidean,average,367,74.0268931351734
google-error-prone,2.0.20,50,euclidean,single,219,84.50106157112526
google-error-prone,2.0.20,50,l1,complete,472,66.59589525831564
google-error-prone,2.0.20,50,l1,average,220,84.43029016277424
google-error-prone,2.0.20,50,l1,single,216,84.71337579617835
google-error-prone,2.0.20,50,l2,complete,302,78.6270346779901
google-error-prone,2.0.20,50,l2,average,369,73.88535031847134
google-error-prone,2.0.20,50,l2,single,219,84.50106157112526
google-error-prone,2.0.20,50,manhattan,complete,475,66.38358103326256
google-error-prone,2.0.20,50,manhattan,average,221,84.3595187544232
google-error-prone,2.0.20,50,manhattan,single,217,84.64260438782732
google-error-prone,2.0.20,50,cosine,complete,384,72.82377919320595
google-error-prone,2.0.20,50,cosine,average,445,68.50672328379335
google-error-prone,2.0.20,50,cosine,single,196,86.12880396319886
google-error-prone,2.0.20,100,euclidean,complete,528,62.63269639065818
google-error-prone,2.0.20,100,euclidean,average,539,61.85421089879688
google-error-prone,2.0.20,100,euclidean,single,283,79.97169143665958
google-error-prone,2.0.20,100,l1,complete,684,51.59235668789809
google-error-prone,2.0.20,100,l1,average,354,74.94692144373674
google-error-prone,2.0.20,100,l1,single,303,78.55626326963908
google-error-prone,2.0.20,100,l2,complete,533,62.278839348903034
google-error-prone,2.0.20,100,l2,average,530,62.49115357395611
google-error-prone,2.0.20,100,l2,single,287,79.68860580325548
google-error-prone,2.0.20,100,manhattan,complete,681,51.80467091295117
google-error-prone,2.0.20,100,manhattan,average,343,75.72540693559802
google-error-prone,2.0.20,100,manhattan,single,301,78.69780608634112
google-error-prone,2.0.20,100,cosine,complete,542,61.6418966737438
google-error-prone,2.0.20,100,cosine,average,701,50.38924274593064
google-error-prone,2.0.20,100,cosine,single,253,82.09483368719037
google-error-prone,2.0.20,150,euclidean,complete,692,51.02618542108988
google-error-prone,2.0.20,150,euclidean,average,679,51.94621372965322
google-error-prone,2.0.20,150,euclidean,single,358,74.66383581033263
google-error-prone,2.0.20,150,l1,complete,713,49.53998584571833
google-error-prone,2.0.20,150,l1,average,424,69.99292285916489
google-error-prone,2.0.20,150,l1,single,391,72.32837933474876
google-error-prone,2.0.20,150,l2,complete,689,51.238499646142955
google-error-prone,2.0.20,150,l2,average,681,51.80467091295117
google-error-prone,2.0.20,150,l2,single,360,74.52229299363057
google-error-prone,2.0.20,150,manhattan,complete,704,50.17692852087756
google-error-prone,2.0.20,150,manhattan,average,421,70.20523708421797
google-error-prone,2.0.20,150,manhattan,single,378,73.2484076433121
google-error-prone,2.0.20,150,cosine,complete,725,48.69072894550601
google-error-prone,2.0.20,150,cosine,average,717,49.25690021231423
google-error-prone,2.0.20,150,cosine,single,324,77.07006369426752
google-error-prone,2.0.20,200,euclidean,complete,722,48.90304317055909
google-error-prone,2.0.20,200,euclidean,average,718,49.1861288039632
google-error-prone,2.0.20,200,euclidean,single,394,72.11606510969568
google-error-prone,2.0.20,200,l1,complete,727,48.54918612880397
google-error-prone,2.0.20,200,l1,average,617,56.33404104741684
google-error-prone,2.0.20,200,l1,single,464,67.16206652512385
google-error-prone,2.0.20,200,l2,complete,707,49.96461429582448
google-error-prone,2.0.20,200,l2,average,737,47.8414720452937
google-error-prone,2.0.20,200,l2,single,396,71.97452229299364
google-error-prone,2.0.20,200,manhattan,complete,728,48.47841472045293
google-error-prone,2.0.20,200,manhattan,average,616,56.404812455767875
google-error-prone,2.0.20,200,manhattan,single,438,69.00212314225054
google-error-prone,2.0.20,200,cosine,complete,732,48.19532908704883
google-error-prone,2.0.20,200,cosine,average,708,49.89384288747346
google-error-prone,2.0.20,200,cosine,single,378,73.2484076433121
google-error-prone,2.0.20,250,euclidean,complete,747,47.13375796178344
google-error-prone,2.0.20,250,euclidean,average,713,49.53998584571833
google-error-prone,2.0.20,250,euclidean,single,437,69.07289455060155
google-error-prone,2.0.20,250,l1,complete,722,48.90304317055909
google-error-prone,2.0.20,250,l1,average,649,54.06935598018401
google-error-prone,2.0.20,250,l1,single,483,65.81740976645436
google-error-prone,2.0.20,250,l2,complete,715,49.39844302901628
google-error-prone,2.0.20,250,l2,average,704,50.17692852087756
google-error-prone,2.0.20,250,l2,single,430,69.56829440905874
google-error-prone,2.0.20,250,manhattan,complete,735,47.983014861995755
google-error-prone,2.0.20,250,manhattan,average,656,53.573956121726816
google-error-prone,2.0.20,250,manhattan,single,507,64.11889596602973
google-error-prone,2.0.20,250,cosine,complete,732,48.19532908704883
google-error-prone,2.0.20,250,cosine,average,709,49.82307147912244
google-error-prone,2.0.20,250,cosine,single,441,68.78980891719746
google-error-prone,2.0.20,300,euclidean,complete,704,50.17692852087756
google-error-prone,2.0.20,300,euclidean,average,715,49.39844302901628
google-error-prone,2.0.20,300,euclidean,single,475,66.38358103326256
google-error-prone,2.0.20,300,l1,complete,694,50.88464260438783
google-error-prone,2.0.20,300,l1,average,692,51.02618542108988
google-error-prone,2.0.20,300,l1,single,539,61.85421089879688
google-error-prone,2.0.20,300,l2,complete,707,49.96461429582448
google-error-prone,2.0.20,300,l2,average,694,50.88464260438783
google-error-prone,2.0.20,300,l2,single,467,66.94975230007077
google-error-prone,2.0.20,300,manhattan,complete,744,47.346072186836516
google-error-prone,2.0.20,300,manhattan,average,696,50.74309978768577
google-error-prone,2.0.20,300,manhattan,single,532,62.34961075725407
google-error-prone,2.0.20,300,cosine,complete,721,48.97381457891012
google-error-prone,2.0.20,300,cosine,average,699,50.530785562632694
google-error-prone,2.0.20,300,cosine,single,453,67.94055201698515
google-error-prone,2.0.21,50,euclidean,complete,299,78.83934890304317
google-error-prone,2.0.21,50,euclidean,average,368,73.95612172682236
google-error-prone,2.0.21,50,euclidean,single,218,84.5718329794763
google-error-prone,2.0.21,50,l1,complete,461,67.37438075017693
google-error-prone,2.0.21,50,l1,average,216,84.71337579617835
google-error-prone,2.0.21,50,l1,single,210,85.13800424628451
google-error-prone,2.0.21,50,l2,complete,301,78.69780608634112
google-error-prone,2.0.21,50,l2,average,368,73.95612172682236
google-error-prone,2.0.21,50,l2,single,220,84.43029016277424
google-error-prone,2.0.21,50,manhattan,complete,465,67.09129511677283
google-error-prone,2.0.21,50,manhattan,average,218,84.5718329794763
google-error-prone,2.0.21,50,manhattan,single,212,84.99646142958245
google-error-prone,2.0.21,50,cosine,complete,385,72.75300778485492
google-error-prone,2.0.21,50,cosine,average,447,68.3651804670913
google-error-prone,2.0.21,50,cosine,single,193,86.34111818825194
google-error-prone,2.0.21,100,euclidean,complete,518,63.34041047416843
google-error-prone,2.0.21,100,euclidean,average,541,61.71266808209484
google-error-prone,2.0.21,100,euclidean,single,291,79.40552016985139
google-error-prone,2.0.21,100,l1,complete,670,52.583156404812456
google-error-prone,2.0.21,100,l1,average,350,75.23000707714084
google-error-prone,2.0.21,100,l1,single,302,78.6270346779901
google-error-prone,2.0.21,100,l2,complete,522,63.05732484076434
google-error-prone,2.0.21,100,l2,average,526,62.774239207360225
google-error-prone,2.0.21,100,l2,single,290,79.4762915782024
google-error-prone,2.0.21,100,manhattan,complete,668,52.724699221514506
google-error-prone,2.0.21,100,manhattan,average,337,76.15003538570417
google-error-prone,2.0.21,100,manhattan,single,304,78.48549186128804
google-error-prone,2.0.21,100,cosine,complete,545,61.429582448690724
google-error-prone,2.0.21,100,cosine,average,714,49.469214437367306
google-error-prone,2.0.21,100,cosine,single,251,82.23637650389243
google-error-prone,2.0.21,150,euclidean,complete,671,52.51238499646143
google-error-prone,2.0.21,150,euclidean,average,673,52.37084217975938
google-error-prone,2.0.21,150,euclidean,single,369,73.88535031847134
google-error-prone,2.0.21,150,l1,complete,711,49.681528662420384
google-error-prone,2.0.21,150,l1,average,416,70.5590941259731
google-error-prone,2.0.21,150,l1,single,375,73.46072186836518
google-error-prone,2.0.21,150,l2,complete,678,52.016985138004245
google-error-prone,2.0.21,150,l2,average,671,52.51238499646143
google-error-prone,2.0.21,150,l2,single,377,73.31917905166313
google-error-prone,2.0.21,150,manhattan,complete,678,52.016985138004245
google-error-prone,2.0.21,150,manhattan,average,428,69.70983722576078
google-error-prone,2.0.21,150,manhattan,single,368,73.95612172682236
google-error-prone,2.0.21,150,cosine,complete,711,49.681528662420384
google-error-prone,2.0.21,150,cosine,average,704,50.17692852087756
google-error-prone,2.0.21,150,cosine,single,315,77.70700636942675
google-error-prone,2.0.21,200,euclidean,complete,701,50.38924274593064
google-error-prone,2.0.21,200,euclidean,average,744,47.346072186836516
google-error-prone,2.0.21,200,euclidean,single,426,69.85138004246285
google-error-prone,2.0.21,200,l1,complete,724,48.761500353857045
google-error-prone,2.0.21,200,l1,average,605,57.18329794762915
google-error-prone,2.0.21,200,l1,single,452,68.01132342533616
google-error-prone,2.0.21,200,l2,complete,707,49.96461429582448
google-error-prone,2.0.21,200,l2,average,743,47.416843595187544
google-error-prone,2.0.21,200,l2,single,418,70.41755130927105
google-error-prone,2.0.21,200,manhattan,complete,715,49.39844302901628
google-error-prone,2.0.21,200,manhattan,average,609,56.90021231422505
google-error-prone,2.0.21,200,manhattan,single,442,68.71903750884643
google-error-prone,2.0.21,200,cosine,complete,723,48.832271762208066
google-error-prone,2.0.21,200,cosine,average,719,49.11535739561217
google-error-prone,2.0.21,200,cosine,single,375,73.46072186836518
google-error-prone,2.0.21,250,euclidean,complete,721,48.97381457891012
google-error-prone,2.0.21,250,euclidean,average,734,48.05378627034678
google-error-prone,2.0.21,250,euclidean,single,470,66.73743807501768
google-error-prone,2.0.21,250,l1,complete,713,49.53998584571833
google-error-prone,2.0.21,250,l1,average,638,54.84784147204529
google-error-prone,2.0.21,250,l1,single,503,64.40198159943382
google-error-prone,2.0.21,250,l2,complete,715,49.39844302901628
google-error-prone,2.0.21,250,l2,average,729,48.40764331210191
google-error-prone,2.0.21,250,l2,single,468,66.87898089171975
google-error-prone,2.0.21,250,manhattan,complete,703,50.247699929228595
google-error-prone,2.0.21,250,manhattan,average,655,53.64472753007785
google-error-prone,2.0.21,250,manhattan,single,505,64.26043878273178
google-error-prone,2.0.21,250,cosine,complete,722,48.90304317055909
google-error-prone,2.0.21,250,cosine,average,712,49.61075725406936
google-error-prone,2.0.21,250,cosine,single,422,70.13446567586695
google-error-prone,2.0.21,300,euclidean,complete,684,51.59235668789809
google-error-prone,2.0.21,300,euclidean,average,725,48.69072894550601
google-error-prone,2.0.21,300,euclidean,single,506,64.18966737438075
google-error-prone,2.0.21,300,l1,complete,696,50.74309978768577
google-error-prone,2.0.21,300,l1,average,674,52.30007077140834
google-error-prone,2.0.21,300,l1,single,518,63.34041047416843
google-error-prone,2.0.21,300,l2,complete,699,50.530785562632694
google-error-prone,2.0.21,300,l2,average,732,48.19532908704883
google-error-prone,2.0.21,300,l2,single,506,64.18966737438075
google-error-prone,2.0.21,300,manhattan,complete,715,49.39844302901628
google-error-prone,2.0.21,300,manhattan,average,677,52.087756546355266
google-error-prone,2.0.21,300,manhattan,single,506,64.18966737438075
google-error-prone,2.0.21,300,cosine,complete,694,50.88464260438783
google-error-prone,2.0.21,300,cosine,average,696,50.74309978768577
google-error-prone,2.0.21,300,cosine,single,452,68.01132342533616
google-error-prone,2.1.0,50,euclidean,complete,305,78.41472045293702
google-error-prone,2.1.0,50,euclidean,average,360,74.52229299363057
google-error-prone,2.1.0,50,euclidean,single,220,84.43029016277424
google-error-prone,2.1.0,50,l1,complete,486,65.60509554140128
google-error-prone,2.1.0,50,l1,average,226,84.00566171266807
google-error-prone,2.1.0,50,l1,single,223,84.21797593772115
google-error-prone,2.1.0,50,l2,complete,302,78.6270346779901
google-error-prone,2.1.0,50,l2,average,356,74.80537862703468
google-error-prone,2.1.0,50,l2,single,219,84.50106157112526
google-error-prone,2.1.0,50,manhattan,complete,496,64.89738145789102
google-error-prone,2.1.0,50,manhattan,average,229,83.793347487615
google-error-prone,2.1.0,50,manhattan,single,220,84.43029016277424
google-error-prone,2.1.0,50,cosine,complete,405,71.33757961783441
google-error-prone,2.1.0,50,cosine,average,447,68.3651804670913
google-error-prone,2.1.0,50,cosine,single,215,84.78414720452938
google-error-prone,2.1.0,100,euclidean,complete,635,55.06015569709837
google-error-prone,2.1.0,100,euclidean,average,523,62.9865534324133
google-error-prone,2.1.0,100,euclidean,single,292,79.33474876150035
google-error-prone,2.1.0,100,l1,complete,603,57.324840764331206
google-error-prone,2.1.0,100,l1,average,359,74.59306440198161
google-error-prone,2.1.0,100,l1,single,308,78.20240622788394
google-error-prone,2.1.0,100,l2,complete,652,53.85704175513093
google-error-prone,2.1.0,100,l2,average,528,62.63269639065818
google-error-prone,2.1.0,100,l2,single,292,79.33474876150035
google-error-prone,2.1.0,100,manhattan,complete,600,57.537154989384284
google-error-prone,2.1.0,100,manhattan,average,364,74.23920736022647
google-error-prone,2.1.0,100,manhattan,single,310,78.06086341118188
google-error-prone,2.1.0,100,cosine,complete,594,57.961783439490446
google-error-prone,2.1.0,100,cosine,average,741,47.5583864118896
google-error-prone,2.1.0,100,cosine,single,259,81.67020523708422
google-error-prone,2.1.0,150,euclidean,complete,723,48.832271762208066
google-error-prone,2.1.0,150,euclidean,average,679,51.94621372965322
google-error-prone,2.1.0,150,euclidean,single,365,74.16843595187544
google-error-prone,2.1.0,150,l1,complete,713,49.53998584571833
google-error-prone,2.1.0,150,l1,average,430,69.56829440905874
google-error-prone,2.1.0,150,l1,single,388,72.54069355980184
google-error-prone,2.1.0,150,l2,complete,716,49.32767162066525
google-error-prone,2.1.0,150,l2,average,663,53.07855626326964
google-error-prone,2.1.0,150,l2,single,362,74.38075017692853
google-error-prone,2.1.0,150,manhattan,complete,722,48.90304317055909
google-error-prone,2.1.0,150,manhattan,average,433,69.35598018400566
google-error-prone,2.1.0,150,manhattan,single,385,72.75300778485492
google-error-prone,2.1.0,150,cosine,complete,694,50.88464260438783
google-error-prone,2.1.0,150,cosine,average,742,47.48761500353857
google-error-prone,2.1.0,150,cosine,single,335,76.29157820240623
google-error-prone,2.1.0,200,euclidean,complete,753,46.70912951167728
google-error-prone,2.1.0,200,euclidean,average,788,44.232130219391365
google-error-prone,2.1.0,200,euclidean,single,425,69.92215145081386
google-error-prone,2.1.0,200,l1,complete,745,47.275300778485494
google-error-prone,2.1.0,200,l1,average,639,54.77707006369427
google-error-prone,2.1.0,200,l1,single,447,68.3651804670913
google-error-prone,2.1.0,200,l2,complete,752,46.779900920028304
google-error-prone,2.1.0,200,l2,average,755,46.567586694975226
google-error-prone,2.1.0,200,l2,single,431,69.4975230007077
google-error-prone,2.1.0,200,manhattan,complete,750,46.92144373673036
google-error-prone,2.1.0,200,manhattan,average,636,54.989384288747345
google-error-prone,2.1.0,200,manhattan,single,459,67.51592356687898
google-error-prone,2.1.0,200,cosine,complete,742,47.48761500353857
google-error-prone,2.1.0,200,cosine,average,759,46.28450106157113
google-error-prone,2.1.0,200,cosine,single,384,72.82377919320595
google-error-prone,2.1.0,250,euclidean,complete,756,46.496815286624205
google-error-prone,2.1.0,250,euclidean,average,769,45.576786978060866
google-error-prone,2.1.0,250,euclidean,single,478,66.17126680820948
google-error-prone,2.1.0,250,l1,complete,732,48.19532908704883
google-error-prone,2.1.0,250,l1,average,679,51.94621372965322
google-error-prone,2.1.0,250,l1,single,508,64.0481245576787
google-error-prone,2.1.0,250,l2,complete,753,46.70912951167728
google-error-prone,2.1.0,250,l2,average,748,47.06298655343242
google-error-prone,2.1.0,250,l2,single,466,67.02052370842179
google-error-prone,2.1.0,250,manhattan,complete,753,46.70912951167728
google-error-prone,2.1.0,250,manhattan,average,676,52.1585279547063
google-error-prone,2.1.0,250,manhattan,single,477,66.24203821656052
google-error-prone,2.1.0,250,cosine,complete,736,47.912243453644734
